Id,Expected
782707d7c359e27888daefee82519763_0,321991 20 323271 20 324551 20 325831 20 327106 35 328386 35 329666 35 330946 35 332216 50 333496 50 334776 50 336056 50 337331 60 338611 60 339891 60 341171 65 342451 65 343731 65 345011 65 346286 70 347566 70 348846 70 350126 70 351406 75 352686 75 353966 75 355246 75 356521 80 357801 80 359081 80 360361 80 361641 80 362921 80 364201 80 365481 80 366761 80 368041 80 369321 80 370601 80 371881 80 373161 80 374441 80 375721 80 377001 80 378281 80 379556 85 380836 85 382116 85 383396 85 384676 85 385956 85 387236 85 388516 85 389796 85 391076 85 392356 85 393636 85 394916 80 396196 80 397476 80 398761 75 400041 75 401321 75 402601 75 403881 70 405161 70 406441 70 407721 70 409001 65 410281 65 411561 65 412841 65 414126 55 415406 55 416686 55 417971 45 419251 45 420531 45 421811 45 423096 35 424376 35 425656 35 426936 35 428226 15 429506 15 430786 15 432066 15
782707d7c359e27888daefee82519763_1,576666 5 577946 5 579226 5 580506 5 581786 20 583066 20 584346 20 585626 20 586911 30 588191 30 589471 30 590751 40 592031 40 593311 40 594591 40 595876 40 597156 40 598436 40 599716 40 601006 35 602286 35 603566 35 604846 35 606136 20 607416 20 608696 20
c5a0808bee60b246359c68c836f843dc_0,365381 45 366661 45 367941 45 369221 45 370491 65 371771 65 373051 65 374331 65 375606 75 376886 75 378166 75 379441 80 380721 80 382001 80 383281 80 384551 90 385831 90 387111 90 388391 90 389671 90 390951 90 392231 90 393511 90 394786 95 396066 95 397346 95 398621 95 399901 95 401181 95 402461 95 403741 95 405021 95 406301 95 407581 95 408856 95 410136 95 411416 95 412696 95 413976 95 415256 95 416536 95 417811 100 419091 100 420371 100 421651 100 422931 95 424211 95 425491 95 426771 95 428051 90 429331 90 430611 90 431891 90 433171 85 434451 85 435731 85 437006 85 438286 85 439566 85 440846 85 442126 80 443406 80 444686 80 445966 80 447246 75 448526 75 449806 75 451086 75 452366 75 453646 75 454926 75 456206 70 457486 70 458766 70 460046 70 461326 65 462606 65 463886 65 465166 65 466446 65 467726 65 469006 65 470286 65 471566 60 472846 60 474126 60 475406 60 476686 60 477966 60 479246 60 480531 50 481811 50 483091 50 484371 50 485651 45 486931 45 488211 45 489491 45 490771 45 492051 45 493331 45 494611 40 495891 40 497171 40 498451 40 499731 35 501011 35 502291 35 503571 35 504851 30 506131 30 507411 30 508691 30 509971 25 511251 25 512531 25 513816 10 515096 10 516376 10 517656 10
c5a0808bee60b246359c68c836f843dc_1,
d6bf62f215f0da4ad3a7ab8df9da7386_0,155221 30 156501 30 157781 30 159061 30 160316 70 161596 70 162876 70 164156 70 165431 85 166711 85 167991 85 169271 85 170546 95 170676 35 171826 95 171956 35 173106 95 173236 35 174386 95 174516 35 175661 175 176941 175 178221 175 179496 185 180776 185 182056 185 183336 185 184616 190 185896 190 187176 190 188456 190 189736 195 191016 195 192296 195 193576 195 194851 210 196131 210 197411 210 198691 210 199971 215 201251 215 202531 215 203811 215 205091 225 206371 225 207651 225 208931 225 210206 230 211486 230 212766 230 214046 230 215326 235 216606 235 217886 235 219166 235 220441 240 221721 240 223001 240 224281 240 225561 240 226841 240 228121 240 229401 240 230681 240 231961 240 233241 240 234516 245 235796 245 237076 245 238356 245 239636 245 240916 245 242196 245 243476 245 244756 245 246036 245 247316 245 248596 245 249871 255 251151 255 252431 255 253711 255 254991 255 256271 255 257551 255 258831 255 260111 255 261391 255 262671 255 263951 260 265231 260 266511 260 267791 260 269066 270 270346 270 271626 270 272906 270 274186 275 275466 275 276746 275 278026 275 279306 275 280586 275 281866 275 283146 275 284426 275 285706 275 286986 275 288266 275 289546 270 290826 270 292106 270 293386 270 294666 270 295946 270 297226 270 298506 270 299786 265 301066 265 302346 265 303626 265 304906 260 306186 260 307466 260 308751 255 310031 255 311311 255 312591 255 313871 250 315151 250 316431 250 317711 250 318996 240 320276 240 321556 240 322836 240 324116 235 325396 235 326676 235 327956 235 329236 235 330516 235 331796 235 333076 235 334361 225 335641 225 336921 225 338201 225 339486 215 340766 215 342046 215 343326 215 344606 210 345886 210 347166 210 348446 210 349731 195 351011 195 352291 195 353576 155 354856 155 356136 155 357416 155 358696 140 359976 140 361256 140 362536 140 363821 130 365101 130 366381 130 367661 130 368946 115 370226 115 371506 115 372786 115 374066 105 375346 105 376626 105 377906 105 379196 90 380476 90 381756 90 383036 90 384321 75 385601 75 386881 75 388161 75 389456 55 390736 55 392016 55 393296 55 394586 35 395866 35 397146 35
d6bf62f215f0da4ad3a7ab8df9da7386_1,
45b21960c94b0aab4c024a573c692195_0,190371 15 191651 15 192931 15 194211 15 195486 25 196766 25 198046 25 199326 25 200601 35 201881 35 203161 35 204441 35 205716 45 206996 45 208276 45 209556 45 210831 50 212111 50 213391 50 214671 50 215946 60 217226 60 218506 60 219786 60 221061 70 222341 70 223621 70 224896 80 226176 80 227456 80 228736 80 230011 85 231291 85 232571 85 233851 85 235131 90 236411 90 237691 90 238971 90 240246 100 241526 100 242806 100 244086 100 245366 105 246646 105 247926 105 249206 105 250481 110 251761 110 253041 110 254321 110 255601 115 256881 115 258161 115 259441 115 260716 125 261996 125 263276 125 264556 125 265836 125 267116 125 268396 125 269671 135 270951 135 272231 135 273511 135 274791 135 276071 135 277351 135 278631 135 279906 145 281186 145 282466 145 283746 145 285026 145 286306 145 287586 145 288866 145 290146 150 291426 150 292706 150 293986 150 295261 155 296541 155 297821 155 299101 155 300381 155 301661 155 302941 155 304221 155 305496 165 306776 165 308056 165 309336 165 310616 165 311896 165 313176 165 314456 170 315736 170 317016 170 318296 170 319571 175 320851 175 322131 175 323411 175 324691 175 325971 175 327251 175 328531 175 329811 180 331091 180 332371 180 333651 180 334926 185 336206 185 337486 185 338766 185 340046 185 341326 185 342606 185 343886 185 345166 190 346446 190 347726 190 349006 190 350286 190 351566 190 352846 190 354126 195 355406 195 356686 195 357966 195 359246 200 360526 200 361806 200 363086 200 364366 200 365646 200 366926 200 368206 200 369486 205 370766 205 372046 205 373326 205 374606 210 375886 210 377166 210 378446 210 379726 210 381006 210 382286 210 383566 210 384846 215 386126 215 387406 215 388686 215 389966 220 391246 220 392526 220 393806 220 395086 220 396366 220 397646 220 398926 225 400206 225 401486 225 402766 225 404051 220 405331 220 406611 220 407891 220 409171 225 410451 225 411731 225 413011 225 414291 225 415571 225 416851 225 418131 225 419416 225 420696 225 421976 225 423256 225 424536 225 425816 225 427096 225 428376 225 429661 225 430941 225 432221 225 433501 225 434781 225 436061 225 437341 225 438621 225 439906 225 441186 225 442466 225 443746 225 445026 225 446306 225 447586 225 448871 220 450151 220 451431 220 452711 220 453991 225 455271 225 456551 225 457831 225 459116 220 460396 220 461676 220 462956 220 464236 220 465516 220 466796 220 468076 220 469361 215 470641 215 471921 215 473201 215 474481 220 475761 220 477041 220 478321 220 479606 215 480886 215 482166 215 483446 215 484731 210 486011 210 487291 210 488571 215 489851 215 491131 215 492411 215 493696 210 494976 210 496256 210 497536 210 498816 215 500096 215 501376 215 502656 215 503941 205 505221 205 506501 205 507781 205 509066 200 510346 200 511626 200 512906 200 514186 200 515466 200 516746 200 518026 200 519311 190 520591 190 521871 190 523151 190 524436 180 525716 180 526996 180 528281 170 529561 170 530841 170 532121 170 533406 160 534686 160 535966 160 537246 160 538531 150 539811 150 541091 150 542371 150 543656 140 544936 140 546216 140 547496 140 548786 120 550066 120 551346 120 552626 120 553911 105 555191 105 556471 105 557751 105 559041 85 560321 85 561601 85 562881 85 564181 45 565461 45 566741 45 568021 45
45b21960c94b0aab4c024a573c692195_1,
dd094a7f32574d6c748c41743c6c08a1_0,309311 25 310591 25 311871 25 313151 25 314421 55 315701 55 316981 55 318261 55 319536 90 320816 90 322096 90 323376 90 324646 115 325926 115 327206 115 328486 115 329756 135 331036 135 332316 135 333596 135 334831 10 334861 165 336111 10 336141 165 337391 10 337421 165 338671 10 338701 165 339941 225 341221 225 342501 225 343781 225 345056 240 346336 240 347616 240 348896 240 350176 250 351456 250 352736 250 354011 260 355291 260 356571 260 357851 260 359121 275 360401 275 361681 275 362961 275 364236 290 365516 290 366796 290 368076 290 369346 310 370626 310 371906 310 373186 310 374461 335 375741 335 377021 335 378301 335 379581 360 380861 360 382141 360 383421 360 384696 375 385976 375 387256 375 388536 375 389816 385 391096 385 392376 385 393656 385 394896 430 396176 430 397456 430 398721 450 400001 450 401281 450 402561 450 403831 465 405111 465 406391 465 407671 465 408946 475 410226 475 411506 475 412786 475 414066 480 415346 480 416626 480 417906 480 419181 490 420461 490 421741 490 423021 490 424296 495 425576 495 426856 495 428136 495 429416 500 430696 500 431976 500 433256 500 434536 505 435816 505 437096 505 438376 505 439656 510 440936 510 442216 510 443496 10 443531 475 444776 10 444811 475 446056 10 446091 475 447336 10 447371 475 448616 5 448671 460 449896 5 449951 460 451176 5 451231 460 452456 5 452511 460 453791 460 455071 460 456351 460 457631 460 458911 465 460191 465 461471 465 462751 465 464026 470 465306 470 466586 470 467866 470 469141 475 470421 475 471701 475 472981 475 474256 480 475536 480 476816 480 478096 480 479356 505 480636 505 481916 505 483196 505 484451 530 485731 530 487011 530 488276 545 489556 545 490836 545 492116 545 493391 550 494671 550 495951 550 497231 550 498511 555 499791 555 501071 555 502351 555 503626 560 504906 560 506186 560 507466 560 508621 10 508746 560 509901 10 510026 560 511181 10 511306 560 512461 10 512586 560 513726 40 513781 55 513866 560 515006 40 515061 55 515146 560 516286 40 516341 55 516426 560 517566 40 517621 55 517706 560 518791 165 518996 550 520071 165 520276 550 521351 165 521556 550 522631 165 522836 550 523906 180 524111 555 524696 5 525186 180 525391 555 525976 5 526466 180 526671 555 527256 5 527726 780 528536 5 529006 780 529816 5 530286 780 531096 5 531566 780 532376 5 532826 800 533656 5 534106 800 534936 5 535386 800 536216 5 536666 800 537496 5 537926 820 538776 5 539206 820 540056 5 540486 820 541336 5 541766 820 542616 5 543031 835 543896 5 544311 835 545176 5 545591 835 546456 5 546871 835 547736 5 548031 10 548141 845 549011 10 549311 10 549421 845 550291 10 550591 10 550701 845 551571 10 551871 10 551981 845 552851 10 553151 30 553241 865 554131 10 554431 30 554521 865 555411 10 555711 30 555801 865 556691 10 556991 30 557081 865 557971 10 558271 955 559256 5 559551 955 560536 5 560831 955 561816 5 562111 955 563096 5 563391 955 564671 955 565951 955 567231 955 568511 950 569791 950 571071 950 572351 950 573631 950 574911 950 576191 950 577466 950 578746 950 580026 950 581306 950 582581 955 583861 955 585141 955 586421 955 587701 955 588981 955 590261 955 591541 955 592816 955 594096 955 595376 955 596656 955 597936 955 599216 955 600496 955 601776 955 603051 960 604331 960 605611 960 606891 960 608166 965 609446 965 610726 965 612006 965 613286 970 614566 970 615846 970 617126 970 618406 970 619686 970 620966 970 622241 980 623521 980 624801 980 626081 980 627361 980 628641 980 629921 980 631201 980 632481 980 633761 980 635041 980 636321 980 637601 985 638881 985 640161 985 641441 985 642716 990 643996 990 645276 990 646556 990 647836 990 649116 990 650396 990 651676 990 652951 1000 654231 1000 655511 1000 656791 1000 658046 1025 659326 1025 660606 1025 661881 1035 663161 1035 664441 1035 665721 1035 666996 1040 668276 1040 669556 1040 670836 1040 672116 1040 673396 1040 674676 1040 675956 1040 677236 1045 678516 1045 679796 1045 681076 1045 682351 1050 683631 1050 684911 1050 686191 1050 687466 1055 688746 1055 690026 1055 691306 1055 692586 1055 693866 1055 695146 1055 696426 1055 697706 1055 698986 1055 700266 1055 701546 1055 702826 1055 704106 1055 705386 1055 706666 1055 707946 1055 709226 1055 710506 1055 711781 1065 713061 1065 714341 1065 715621 1065 716901 1065 718181 1065 719461 1065 720741 1065 722021 1065 723301 1065 724581 1065 725861 1065 727141 1065 728421 1065 729701 1065 730981 1065 732261 1065 733541 1065 734821 1065 736101 1065 737381 1065 738661 1065 739941 1065 741221 1065 742501 1065 743781 1065 745061 1065 746341 1065 747621 1065 748901 1065 750181 1065 751461 1065 752741 1065 754021 1065 755301 1065 756581 1065 757861 1065 759141 1065 760421 1065 761701 1065 762981 1065 764261 1065 765541 1065 766821 1065 768101 1065 769381 1065 770661 1065 771941 1065 773221 1065 774501 1065 775781 1065 777061 1065 778341 1065 779621 1065 780901 1065 782181 1065 783461 1065 784741 1065 786021 1065 787296 1070 788576 1070 789856 1070 791136 615 791786 425 792416 615 793066 425 793696 615 794346 425 794976 615 795626 425 796256 600 796911 420 797536 600 798191 420 798816 600 799471 420 800096 600 800751 420 801376 595 802041 415 802656 595 803321 415 803936 595 804601 415 805216 595 805881 415 806491 595 807166 410 807771 595 808446 410 809051 595 809726 410 810331 595 811006 410 811611 595 812291 410 812891 595 813571 410 814171 595 814851 410 815451 595 816131 410 816731 590 817421 400 818011 590 818701 400 819291 590 819981 400 820571 590 821261 400 821851 590 822546 400 823131 590 823826 400 824411 590 825106 400 825691 590 826386 400 826971 590 827676 390 828251 590 828956 390 829531 590 830236 390 830811 590 831516 390 832091 585 832806 380 833371 585 834086 380 834651 585 835366 380 835931 585 836671 50 836761 270 837211 585 837951 50 838041 270 838491 585 839231 50 839321 270 839771 585 840511 50 840601 270 841051 585 841886 265 842331 585 843166 265 843611 585 844446 265 844891 585 845726 265 846171 580 847016 255 847451 580 848296 255 848731 580 849576 255 850011 580 850856 255 851291 580 852141 250 852571 580 853421 250 853851 580 854701 250 855131 580 855981 250 856411 575 857266 250 857691 575 858546 250 858971 575 859826 250 860251 575 861106 250 861531 570 862386 250 862811 570 863666 250 864091 570 864946 250 865371 570 866226 250 866651 570 867516 240 867931 570 868796 240 869211 570 870076 240 870491 570 871356 240 871771 565 872636 240 873051 565 873916 240 874331 565 875196 240 875611 565 876476 240 876891 560 877756 240 878171 560 879036 240 879451 560 880316 240 880731 555 881601 235 882011 555 882881 235 883291 555 884161 235 884571 555 885441 235 885851 555 886721 235 887131 555 888001 235 888411 555 889281 235 889691 555 890561 235 890971 545 891836 240 892251 545 893116 240 893531 545 894396 240 894811 545 895676 240 896091 540 896956 240 897371 540 898236 240 898651 540 899516 240 899931 540 900796 240 901211 540 902076 240 902491 540 903356 240 903771 540 904636 240 905051 540 905916 240 906331 535 907191 245 907611 535 908471 245 908891 535 909751 245 910171 535 911031 245 911451 530 912311 245 912731 530 913591 245 914011 530 914871 245 915291 530 916151 245 916571 525 917431 245 917851 525 918711 245 919131 525 919991 245 920411 525 921271 245 921691 520 922546 250 922971 520 923826 250 924251 520 925106 250 925531 465 926001 45 926386 250 926811 465 927281 45 927666 250 928091 465 928561 45 928946 250 929371 465 929841 45 930226 250 930651 460 931506 250 931931 460 932786 250 933211 460 934066 250 934491 460 935346 250 935771 455 936626 250 937051 455 937906 250 938331 455 939186 250 939611 455 940466 250 940896 440 941751 245 942176 440 943031 245 943456 440 944311 245 944736 440 945591 245 946021 435 946866 250 947301 435 948146 250 948581 435 949426 250 949861 435 950706 250 951146 425 951986 250 952426 425 953266 250 953706 425 954546 250 954986 425 955826 250 956266 420 957106 250 957546 420 958386 250 958826 420 959666 250 960106 420 960946 250 961391 410 962231 245 962671 410 963511 245 963951 410 964791 245 965231 410 966071 245 966511 405 967351 245 967791 405 968631 245 969071 405 969911 245 970356 375 971196 235 971636 375 972476 235 972916 375 973756 235 974196 375 975036 235 975476 370 976316 235 976756 370 977596 235 978036 370 978876 235 979316 370 980156 235 980596 370 981431 240 981876 370 982711 240 983156 370 983991 240 984436 370 985271 240 985716 365 986526 265 986996 365 987806 265 988276 365 989086 265 989556 365 990366 265 990836 365 991641 265 992116 365 992921 265 993396 365 994201 265 994676 365 995481 265 995961 365 996751 275 997241 365 998031 275 998521 365 999311 275 999801 365 1000591 275 1001081 365 1001871 275 1002361 365 1003151 275 1003641 365 1004431 275 1004921 365 1005711 275 1006196 370 1006991 270 1007476 370 1008271 270 1008756 370 1009551 270 1010036 370 1010831 270 1011311 375 1012111 270 1012591 375 1013391 270 1013871 375 1014671 270 1015146 385 1015946 275 1016426 385 1017226 275 1017706 385 1018506 275 1018986 385 1019786 275 1020271 380 1021046 10 1021066 275 1021551 380 1022326 10 1022346 275 1022831 380 1023606 10 1023626 275 1024111 380 1024886 10 1024906 275 1025391 385 1025781 10 1026166 290 1026671 385 1027061 10 1027446 290 1027951 385 1028341 10 1028726 290 1029231 385 1029621 10 1030006 290 1030511 30 1030551 360 1031281 295 1031791 30 1031831 360 1032561 295 1033071 30 1033111 360 1033841 295 1034351 30 1034391 360 1035121 295 1035631 30 1035671 355 1036401 290 1036911 30 1036951 355 1037681 290 1038191 30 1038231 355 1038961 290 1039471 30 1039511 355 1040241 290 1040756 25 1040791 350 1041521 290 1042036 25 1042071 350 1042801 290 1043316 25 1043351 350 1044081 290 1044596 25 1044631 350 1045361 290 1045881 385 1046631 300 1047161 385 1047911 300 1048441 385 1049191 300 1049721 385 1050471 300 1051001 390 1051751 295 1052281 390 1053031 295 1053561 390 1054311 295 1054846 380 1055586 300 1056126 380 1056866 300 1057406 380 1058146 300 1058686 380 1059426 300 1059971 370 1060686 10 1060706 295 1061251 370 1061966 10 1061986 295 1062531 370 1063246 10 1063266 295 1063811 370 1064526 10 1064546 295 1065091 375 1065806 315 1066371 375 1067086 315 1067651 375 1068366 315 1068931 375 1069646 315 1070211 375 1070906 330 1071491 375 1072186 330 1072771 375 1073466 330 1074051 375 1074746 330 1075336 375 1076026 325 1076616 375 1077306 325 1077896 375 1078586 325 1079176 375 1079866 325 1080461 375 1081141 330 1081741 375 1082421 330 1083021 375 1083701 330 1084301 375 1084981 330 1085581 380 1086251 335 1086861 380 1087531 335 1088141 380 1088811 335 1089421 380 1090091 335 1090706 375 1091341 365 1091986 375 1092621 365 1093266 375 1093901 365 1094546 375 1095181 365 1095826 375 1096456 365 1097106 375 1097736 365 1098386 375 1099016 365 1099671 370 1100291 370 1100951 370 1101571 370 1102231 370 1102851 370 1103511 370 1104131 370 1104791 370 1105386 390 1106071 370 1106666 390 1107351 370 1107946 390 1108631 370 1109226 390 1109916 35 1109986 300 1110501 395 1111196 35 1111266 300 1111781 395 1112476 35 1112546 300 1113061 395 1113756 35 1113826 300 1114341 395 1115041 25 1115111 295 1115621 390 1116321 25 1116391 295 1116901 390 1117601 25 1117671 295 1118181 390 1118881 25 1118951 295 1119461 390 1120166 15 1120236 295 1120736 395 1121446 15 1121516 295 1122016 395 1122726 15 1122796 295 1123296 395 1124006 15 1124076 295 1124576 395 1125291 10 1125361 290 1125831 415 1126571 10 1126641 290 1127111 415 1127851 10 1127921 290 1128391 415 1129131 10 1129201 290 1129671 415 1130491 85 1130586 185 1130936 430 1131771 85 1131866 185 1132216 430 1133051 85 1133146 185 1133496 430 1134331 85 1134426 185 1134776 430 1135621 275 1136056 430 1136901 275 1137336 430 1138181 275 1138616 430 1139461 275 1139896 430 1140751 270 1141176 425 1142031 270 1142456 425 1143311 270 1143736 425 1144596 265 1144881 5 1145016 425 1145876 265 1146161 5 1146296 425 1147156 265 1147441 5 1147576 425 1148436 265 1148721 5 1148856 425 1149716 270 1149996 15 1150111 10 1150136 420 1150996 270 1151276 15 1151391 10 1151416 420 1152276 270 1152556 15 1152671 10 1152696 420 1153556 270 1153836 15 1153951 10 1153976 420 1154841 295 1155161 5 1155211 465 1156121 295 1156441 5 1156491 465 1157401 295 1157721 5 1157771 465 1158681 295 1159001 5 1159051 465 1159961 295 1160281 5 1160331 460 1161241 295 1161561 5 1161611 460 1162521 295 1162841 5 1162891 460 1163801 295 1164121 5 1164171 460 1165081 295 1165381 30 1165446 460 1166361 295 1166661 30 1166726 460 1167641 295 1167941 30 1168006 460 1168921 295 1169221 30 1169286 460 1170201 335 1170541 485 1171481 335 1171821 485 1172761 335 1173101 485 1174041 335 1174381 485 1175321 820 1176601 820 1177881 820 1179161 820 1180446 810 1181726 810 1183006 810 1184286 810 1185496 15 1185566 805 1186776 15 1186846 805 1188056 15 1188126 805 1189336 20 1189411 800 1190616 20 1190691 800 1191896 20 1191971 800 1193176 20 1193251 800 1194461 20 1194531 795 1195741 20 1195811 795 1197021 20 1197091 795 1198301 20 1198371 795 1199586 15 1199656 790 1200866 15 1200936 790 1202146 15 1202216 790 1203426 15 1203496 790 1204716 5 1204776 790 1205996 5 1206056 790 1207276 5 1207336 790 1208556 5 1208616 790 1209911 770 1211191 770 1212471 770 1213751 770 1215031 755 1216311 755 1217591 755 1218871 755 1220161 735 1221441 735 1222721 735 1224001 735 1225301 190 1225531 85 1225636 370 1226581 190 1226811 85 1226916 370 1227861 190 1228091 85 1228196 370 1229141 190 1229371 85 1229476 370 1230781 335 1232061 335 1233341 335 1234791 60 1234876 60 1236071 60 1236156 60 1237351 60 1237436 60 1238631 60 1238716 60
dd094a7f32574d6c748c41743c6c08a1_1,
fdbc3bbc04a3afe1f119f21b248d152b_0,533411 30 534691 30 535971 30 537251 30 538521 65 539801 65 541081 65 542361 65 543631 85 544911 85 546191 85 547471 85 548746 95 550026 95 551306 95 552581 105 553861 105 555141 105 556421 105 557696 115 558976 115 560256 115 561536 115 562811 125 564091 125 565371 125 566651 125 567926 135 569206 135 570486 135 571766 140 573046 140 574326 140 575606 140 576881 150 578161 150 579441 150 580721 150 582001 155 583281 155 584561 155 585841 155 587116 160 588396 160 589676 160 590956 165 592236 165 593516 165 594796 165 596071 170 597351 170 598631 170 599911 170 601191 175 602471 175 603751 175 605031 175 606306 180 607586 180 608866 180 610146 185 611426 185 612706 185 613986 185 615266 185 616546 185 617826 185 619106 185 620386 190 621666 190 622946 190 624221 195 625501 195 626781 195 628061 195 629341 195 630621 195 631901 195 633181 195 634461 200 635741 200 637021 200 638301 200 639581 200 640861 200 642141 200 643416 205 644696 205 645976 205 647256 205 648536 205 649816 205 651096 205 652376 205 653656 205 654936 205 656216 205 657496 205 658776 205 660056 205 661336 205 662616 205 663896 205 665176 205 666456 205 667731 210 669011 210 670291 210 671571 210 672851 210 674131 210 675411 210 676691 210 677971 210 679251 210 680531 210 681811 210 683091 210 684371 210 685651 210 686931 210 688211 210 689491 210 690771 210 692051 215 693331 215 694611 215 695891 215 697171 215 698451 215 699731 215 701011 215 702291 215 703571 215 704851 215 706131 215 707411 215 708691 215 709971 215 711251 215 712531 215 713811 215 715091 215 716371 215 717651 215 718931 215 720211 215 721491 215 722771 215 724051 215 725336 210 726616 210 727896 210 729176 210 730456 210 731736 210 733016 210 734296 210 735576 210 736856 210 738136 210 739416 210 740696 210 741976 210 743256 210 744536 210 745816 210 747096 210 748376 210 749656 210 750936 210 752216 210 753496 210 754781 205 756061 205 757341 205 758621 200 759901 200 761181 200 762461 200 763741 200 765021 200 766301 200 767581 200 768861 200 770141 200 771421 200 772701 200 773981 200 775261 200 776541 200 777826 195 779106 195 780386 195 781666 195 782946 195 784226 195 785506 195 786786 195 788066 195 789346 195 790626 195 791906 195 793191 190 794471 190 795751 190 797031 185 798311 185 799591 185 800871 185 802151 185 803431 185 804711 185 805991 185 807271 185 808551 185 809831 185 811111 185 812391 180 813671 180 814951 180 816236 175 817516 175 818796 175 820076 175 821356 175 822636 175 823916 175 825196 175 826481 165 827761 165 829041 165 830321 165 831601 165 832881 165 834161 165 835441 165 836721 165 838001 165 839281 165 840566 155 841846 155 843126 155 844406 155 845686 155 846966 155 848246 155 849526 155 850811 145 852091 145 853371 145 854651 140 855931 140 857211 140 858491 140 859776 135 861056 135 862336 135 863616 135 864896 130 866176 130 867456 130 868736 130 870021 120 871301 120 872581 120 873866 110 875146 110 876426 110 877706 110 878991 105 880271 105 881551 105 882831 105 884111 100 885391 100 886671 100 887951 100 889241 85 890521 85 891801 85 893081 80 894361 80 895641 80 896921 80 898206 70 899486 70 900766 70 902046 70 903336 55 904616 55 905896 55 907176 55 908466 30 909746 30 911026 30
fdbc3bbc04a3afe1f119f21b248d152b_1,
